GEO_ID,NAME,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0088E,DP03_0088M,DP03_0088PE
0500000US37171,"Surry County, North Carolina",2774,876,9.8,1631,599,5.7,4489,875,15.8,2209,614,7.8,3264,755,11.5,5023,938,17.7,3885,974,13.7,3977,845,14.0,429,224,1.5,727,285,2.6,49250,4722,(X),26429,3116,(X)
0500000US37179,"Union County, North Carolina",2542,742,3.3,1672,697,2.1,4658,1152,6.0,4825,1130,6.2,7562,1487,9.7,12985,1680,16.7,10350,1387,13.3,14639,1646,18.8,7386,1228,9.5,11335,1294,14.5,85985,5134,(X),37851,1649,(X)
0500000US37183,"Wake County, North Carolina",15302,2406,3.6,8730,1983,2.1,25086,3222,6.0,30189,3477,7.2,43011,4154,10.3,65531,3889,15.6,55028,4032,13.1,79925,4409,19.1,47055,3754,11.2,49504,3305,11.8,84215,2081,(X),42883,947,(X)
0500000US37191,"Wayne County, North Carolina",4183,1121,8.6,2851,973,5.9,4319,1279,8.9,6409,1222,13.2,9543,1471,19.7,8380,1708,17.3,6725,1349,13.9,3963,941,8.2,1257,556,2.6,852,439,1.8,44596,3414,(X),24480,2313,(X)
0500000US37193,"Wilkes County, North Carolina",2226,786,7.8,1152,505,4.1,4839,1129,17.1,3010,828,10.6,4363,1069,15.4,4636,1105,16.3,3206,908,11.3,3622,1072,12.8,979,606,3.5,343,258,1.2,43290,5319,(X),25146,2028,(X)
0500000US37195,"Wilson County, North Carolina",4371,1425,13.5,3026,1210,9.3,4192,1335,12.9,3141,1136,9.7,4227,1061,13.1,4228,1049,13.1,2820,843,8.7,4066,906,12.6,1455,882,4.5,858,428,2.6,38830,4122,(X),24201,1958,(X)
0500000US38015,"Burleigh County, North Dakota",1526,668,4.0,1833,739,4.8,2500,650,6.5,2561,1036,6.7,4486,1233,11.7,6972,1230,18.1,4831,953,12.6,8156,1523,21.2,2505,734,6.5,3068,652,8.0,72494,5065,(X),39104,3112,(X)
0500000US38017,"Cass County, North Dakota",4884,1531,6.2,3953,1330,5.0,5876,1431,7.5,7296,1708,9.3,9331,1677,11.9,14788,2047,18.8,10407,1964,13.2,11697,1576,14.9,4803,1263,6.1,5701,1481,7.2,62218,4861,(X),37391,2177,(X)
0500000US38035,"Grand Forks County, North Dakota",2232,791,7.1,1409,857,4.5,3712,1086,11.8,4200,1158,13.3,2331,726,7.4,6467,1272,20.5,4029,1019,12.8,4475,879,14.2,1237,565,3.9,1414,532,4.5,56622,3096,(X),33034,2132,(X)
0500000US38101,"Ward County, North Dakota",998,591,3.5,1032,583,3.6,1780,750,6.2,2426,1135,8.4,4324,1326,15.0,4498,961,15.6,5227,1015,18.1,5885,1212,20.4,1446,497,5.0,1292,571,4.5,71415,6293,(X),37530,3869,(X)
0500000US39003,"Allen County, Ohio",2185,713,5.4,1479,548,3.7,3544,898,8.8,4307,990,10.6,5974,1285,14.8,8702,1403,21.5,7057,1075,17.4,5139,1012,12.7,1001,420,2.5,1072,416,2.6,60429,5584,(X),27215,1374,(X)
0500000US39007,"Ashtabula County, Ohio",2981,786,7.5,2041,684,5.2,5320,1310,13.5,5642,1160,14.3,4827,1033,12.2,8129,1257,20.6,4401,914,11.1,3935,1111,10.0,1346,577,3.4,868,324,2.2,44580,5729,(X),27416,2964,(X)
0500000US39009,"Athens County, Ohio",2422,682,10.7,1755,693,7.7,2343,707,10.3,3005,866,13.3,2684,806,11.8,3745,856,16.5,2262,653,10.0,2903,728,12.8,1037,500,4.6,503,293,2.2,41851,6158,(X),23375,1880,(X)
0500000US39013,"Belmont County, Ohio",1610,546,6.3,1389,519,5.4,2291,620,8.9,3078,906,12.0,4504,952,17.6,5346,1046,20.8,2313,727,9.0,3098,898,12.1,942,381,3.7,1080,434,4.2,49780,4279,(X),27609,2178,(X)
0500000US39017,"Butler County, Ohio",8832,1776,6.3,4518,1093,3.2,10463,1632,7.5,10425,1714,7.4,15550,1909,11.1,25218,2348,18.0,21041,2447,15.0,21967,2377,15.7,12633,1645,9.0,9494,1553,6.8,68584,2871,(X),33489,1313,(X)
0500000US39023,"Clark County, Ohio",4194,939,7.7,2356,668,4.3,5511,1347,10.1,7099,1135,13.0,7967,1197,14.6,10153,1216,18.7,6762,1026,12.4,6676,1278,12.3,2457,697,4.5,1231,368,2.3,50128,2888,(X),27212,1270,(X)
0500000US39025,"Clermont County, Ohio",3153,1011,3.9,2738,900,3.4,6795,1252,8.5,5161,1147,6.4,10579,1737,13.2,14548,1966,18.2,9411,1352,11.8,14818,1781,18.5,6674,1118,8.3,6164,1209,7.7,67744,3727,(X),36683,1623,(X)
0500000US39029,"Columbiana County, Ohio",2969,826,7.3,2220,676,5.5,3949,876,9.7,4266,1010,10.5,5011,1127,12.4,8860,1465,21.8,5928,1027,14.6,5745,971,14.2,1017,428,2.5,595,258,1.5,53542,3918,(X),25968,1363,(X)
0500000US39035,"Cuyahoga County, Ohio",46704,3407,8.5,31517,2738,5.7,56970,4143,10.4,54341,3807,9.9,70912,3976,12.9,99804,4978,18.2,64072,3120,11.7,69025,3219,12.6,26494,2271,4.8,29632,2372,5.4,52423,979,(X),33833,601,(X)
0500000US39041,"Delaware County, Ohio",1579,706,2.2,813,577,1.1,4185,1091,5.7,3938,1011,5.4,5670,1222,7.7,8389,1463,11.4,8620,1423,11.8,16234,1964,22.2,9465,1427,12.9,14397,1571,19.6,107854,6281,(X),48673,2083,(X)
0500000US39043,"Erie County, Ohio",2066,804,6.8,890,457,2.9,2277,739,7.5,2628,857,8.7,4491,943,14.8,5823,1164,19.2,4871,1049,16.1,4994,1070,16.5,1439,719,4.7,829,355,2.7,60653,6021,(X),33393,5067,(X)
0500000US39045,"Fairfield County, Ohio",1652,712,2.8,1786,708,3.0,4716,1110,8.0,5559,1096,9.4,6011,1193,10.2,11365,1398,19.3,8146,1311,13.8,11316,1996,19.2,4327,885,7.3,4153,1118,7.0,71469,5311,(X),34030,1732,(X)
0500000US39049,"Franklin County, Ohio",27991,2826,5.4,17396,2694,3.3,46817,4461,9.0,42969,3673,8.2,63347,4710,12.1,101684,5690,19.5,66159,5094,12.7,83750,4882,16.0,37178,3214,7.1,35092,2526,6.7,64713,1821,(X),35977,762,(X)
0500000US39055,"Geauga County, Ohio",872,376,2.5,808,403,2.3,1998,686,5.6,3568,850,10.1,3693,942,10.4,6199,1001,17.5,4713,1037,13.3,6682,1061,18.9,3241,878,9.1,3665,845,10.3,77391,4959,(X),39592,3193,(X)
0500000US39057,"Greene County, Ohio",2734,960,4.1,1825,785,2.8,5452,1327,8.2,6359,1482,9.6,8805,1565,13.3,10805,1556,16.3,9085,1552,13.7,10349,1475,15.6,5653,986,8.5,5087,958,7.7,67394,6409,(X),36089,1670,(X)
0500000US39061,"Hamilton County, Ohio",26628,2719,7.7,14485,2154,4.2,34498,3220,9.9,30565,3163,8.8,37323,3318,10.7,58383,3667,16.8,38753,3306,11.2,53739,3283,15.5,23814,2179,6.9,29047,2272,8.4,60198,1528,(X),38052,936,(X)
0500000US39063,"Hancock County, Ohio",1439,522,4.4,935,505,2.9,3316,994,10.2,2953,984,9.1,4916,1132,15.1,5748,1129,17.7,4574,945,14.1,4462,848,13.7,2246,706,6.9,1901,739,5.9,60944,5477,(X),36635,4544,(X)
0500000US39081,"Jefferson County, Ohio",2650,743,9.6,1654,610,6.0,3038,760,11.0,2165,707,7.9,4831,823,17.6,4794,905,17.4,3234,782,11.8,3609,823,13.1,1075,407,3.9,465,258,1.7,47445,4663,(X),25958,1697,(X)
0500000US39085,"Lake County, Ohio",2671,679,2.8,3916,965,4.0,8086,1557,8.3,8093,1445,8.3,13532,1854,14.0,19689,1784,20.3,15021,1829,15.5,15940,1734,16.4,5972,1213,6.2,4047,801,4.2,64076,3856,(X),33777,955,(X)
0500000US39089,"Licking County, Ohio",3104,947,4.7,2731,892,4.1,5255,1061,7.9,6269,1204,9.4,6908,1386,10.4,12950,2005,19.4,8719,1535,13.1,11738,1445,17.6,4352,999,6.5,4578,1095,6.9,66013,4293,(X),34173,2127,(X)
0500000US39093,"Lorain County, Ohio",7899,1565,6.6,6810,1363,5.7,10966,1914,9.1,11383,1860,9.5,14849,1660,12.3,21328,2485,17.7,16127,2208,13.4,17846,1815,14.8,6450,1213,5.4,6641,1277,5.5,58686,2216,(X),31580,1533,(X)
0500000US39095,"Lucas County, Ohio",18887,2290,10.4,8422,1442,4.6,20097,2382,11.0,21050,2868,11.6,23588,2726,13.0,30663,2640,16.8,20368,2386,11.2,22658,2602,12.4,9374,1551,5.1,6998,1334,3.8,49448,2110,(X),29871,1364,(X)
0500000US39099,"Mahoning County, Ohio",8327,1572,8.3,6612,1195,6.6,11485,1576,11.5,12206,1558,12.2,13819,1702,13.8,16598,1772,16.6,12764,1697,12.8,11892,1909,11.9,3114,760,3.1,3240,1069,3.2,47170,3414,(X),28098,1142,(X)
0500000US39101,"Marion County, Ohio",1744,587,7.0,1688,568,6.7,1974,563,7.9,2906,826,11.6,4040,992,16.2,4921,839,19.7,3018,773,12.1,2684,854,10.7,892,561,3.6,1146,622,4.6,50608,4364,(X),29028,4880,(X)
0500000US39103,"Medina County, Ohio",2275,739,3.2,1399,543,2.0,4007,1161,5.7,5371,1027,7.6,8830,1472,12.5,12600,1624,17.9,9475,1517,13.4,14642,1591,20.8,6218,1079,8.8,5633,952,8.0,76468,5611,(X),38974,1698,(X)
0500000US39109,"Miami County, Ohio",1656,674,4.0,1545,668,3.7,4348,1018,10.5,3582,1106,8.7,5272,1034,12.8,7704,1369,18.7,5752,1164,13.9,7607,1232,18.4,2061,676,5.0,1746,553,4.2,62451,5264,(X),32130,2719,(X)
0500000US39113,"Montgomery County, Ohio",16276,1926,7.2,9065,1823,4.0,24397,2936,10.9,24198,2280,10.8,29471,2790,13.1,41864,2894,18.6,30937,2366,13.8,30847,2447,13.7,9151,1623,4.1,8625,1353,3.8,54537,2342,(X),31084,1027,(X)
0500000US39119,"Muskingum County, Ohio",2372,783,7.1,1676,597,5.0,3449,856,10.3,4536,1093,13.6,4219,912,12.7,6399,1226,19.2,4731,1031,14.2,3784,854,11.3,1423,532,4.3,753,406,2.3,51844,7238,(X),25844,2015,(X)
0500000US39133,"Portage County, Ohio",3702,1167,6.1,2448,839,4.0,6109,1356,10.0,5269,1212,8.6,9459,1739,15.5,11469,1637,18.8,7545,1313,12.4,9552,1478,15.7,3021,785,5.0,2444,696,4.0,56679,2408,(X),29177,1459,(X)
0500000US39139,"Richland County, Ohio",3084,772,6.2,1800,627,3.6,6526,1088,13.1,4965,1030,10.0,7442,1368,14.9,10867,1421,21.8,7594,1342,15.2,5437,1070,10.9,1282,503,2.6,815,376,1.6,51783,3328,(X),26583,2161,(X)
0500000US39141,"Ross County, Ohio",2236,766,7.9,1673,615,5.9,2706,777,9.5,3929,854,13.9,2524,744,8.9,5036,1012,17.8,4786,1076,16.9,3594,807,12.7,955,432,3.4,926,468,3.3,55717,10074,(X),26935,2708,(X)
0500000US39145,"Scioto County, Ohio",2905,906,9.9,2594,1037,8.8,3095,852,10.6,2373,868,8.1,4538,1185,15.5,4213,866,14.4,4661,1059,15.9,3131,817,10.7,1133,572,3.9,676,318,2.3,45571,7455,(X),23299,1951,(X)
0500000US39151,"Stark County, Ohio",9347,1751,6.1,7087,1427,4.6,16262,1866,10.5,15745,1915,10.2,21994,2232,14.3,30701,2936,19.9,19119,2110,12.4,21781,1997,14.1,6404,1128,4.2,5840,941,3.8,55499,1953,(X),30101,1045,(X)
0500000US39153,"Summit County, Ohio",15176,2283,6.8,9495,1562,4.2,21063,2251,9.4,24798,2874,11.0,29635,2795,13.2,41154,2799,18.3,27500,2704,12.2,28506,2514,12.7,13275,1639,5.9,14027,1745,6.2,57364,2302,(X),35608,1751,(X)
0500000US39155,"Trumbull County, Ohio",6624,1288,7.9,5471,1474,6.5,8936,1422,10.6,9697,1448,11.5,13655,1892,16.2,18277,2221,21.7,8522,1351,10.1,7978,1319,9.5,2319,702,2.8,2680,757,3.2,47087,2778,(X),27650,1406,(X)
0500000US39157,"Tuscarawas County, Ohio",2200,836,6.0,1497,599,4.1,3768,1007,10.2,4324,929,11.8,5065,1079,13.8,8250,1127,22.4,5306,1092,14.4,4739,998,12.9,715,301,1.9,924,437,2.5,53616,3420,(X),27251,1748,(X)
0500000US39165,"Warren County, Ohio",1858,671,2.2,1411,721,1.7,3576,1015,4.2,3173,821,3.8,8790,1932,10.4,15393,1905,18.2,12169,2092,14.4,16058,1916,19.0,9658,1693,11.4,12374,1806,14.7,90837,4158,(X),45265,2758,(X)
0500000US39169,"Wayne County, Ohio",2059,645,4.6,2405,787,5.4,3208,764,7.2,5283,956,11.8,6052,1003,13.6,9601,1234,21.5,5965,877,13.4,6550,1248,14.7,1907,538,4.3,1559,497,3.5,57458,4410,(X),27480,1134,(X)
0500000US39173,"Wood County, Ohio",2722,821,5.3,1765,601,3.4,4519,1012,8.8,4593,1209,8.9,5972,1044,11.6,10215,1377,19.9,7597,1398,14.8,6380,916,12.4,4352,968,8.5,3238,675,6.3,63791,4007,(X),33596,1521,(X)
0500000US40017,"Canadian County, Oklahoma",1652,716,3.6,869,436,1.9,2468,770,5.4,4426,1301,9.6,5395,1291,11.7,8565,1448,18.6,8645,1380,18.8,8588,1443,18.7,3004,934,6.5,2393,647,5.2,73635,5498,(X),30812,2022,(X)
0500000US40027,"Cleveland County, Oklahoma",7110,1568,6.5,3326,858,3.1,8475,1511,7.8,8757,1566,8.1,12945,1744,11.9,20982,2214,19.3,14723,1644,13.5,20474,2285,18.8,6741,1186,6.2,5140,1112,4.7,64290,3089,(X),32919,1613,(X)
0500000US40031,"Comanche County, Oklahoma",2622,735,6.3,2355,918,5.6,4327,1137,10.3,4546,979,10.9,6486,1213,15.5,7911,1528,18.9,5103,1142,12.2,6352,1189,15.2,1300,543,3.1,841,403,2.0,51300,3579,(X),26042,1898,(X)
0500000US40037,"Creek County, Oklahoma",1484,485,5.6,1477,390,5.6,2669,472,10.0,2881,613,10.8,3535,628,13.3,5275,735,19.9,3863,668,14.5,3031,634,11.4,1310,402,4.9,1036,358,3.9,54969,5332,(X),28102,1880,(X)
0500000US40101,"Muskogee County, Oklahoma",2351,626,8.8,2002,528,7.5,2937,595,10.9,4052,869,15.1,3630,679,13.5,4743,902,17.7,2388,577,8.9,3229,780,12.0,777,392,2.9,733,368,2.7,42450,4535,(X),24723,2077,(X)
0500000US40109,"Oklahoma County, Oklahoma",20872,2410,6.8,14123,2275,4.6,28928,2717,9.5,27197,2931,8.9,42864,3263,14.0,57082,3463,18.7,37229,3002,12.2,39624,2938,13.0,17745,1945,5.8,19829,2064,6.5,56235,1358,(X),32906,1195,(X)
0500000US40119,"Payne County, Oklahoma",4422,1229,13.9,1595,696,5.0,4429,872,13.9,3226,770,10.1,5209,1125,16.4,4521,1059,14.2,3823,1099,12.0,2682,655,8.4,793,434,2.5,1088,510,3.4,41272,2754,(X),22405,2001,(X)
0500000US40125,"Pottawatomie County, Oklahoma",1730,376,6.7,1621,419,6.3,3178,581,12.4,1847,501,7.2,3243,613,12.6,5733,724,22.3,3241,659,12.6,3305,617,12.9,1125,381,4.4,632,297,2.5,53511,3677,(X),26207,2454,(X)
0500000US40131,"Rogers County, Oklahoma",1299,449,3.7,1265,339,3.6,2596,550,7.3,2569,688,7.2,4431,707,12.5,8163,949,23.0,5332,671,15.0,5823,854,16.4,2244,588,6.3,1809,501,5.1,66132,3533,(X),32205,1776,(X)
0500000US40143,"Tulsa County, Oklahoma",16839,1490,6.6,10289,1059,4.0,24139,1529,9.5,25890,1878,10.1,34000,2661,13.3,46614,2406,18.3,30848,2256,12.1,34250,2109,13.4,14682,1234,5.7,17801,1458,7.0,57483,1515,(X),33916,871,(X)
0500000US40145,"Wagoner County, Oklahoma",917,350,3.1,1188,351,4.0,2674,572,9.0,2438,549,8.2,3728,778,12.5,6108,714,20.5,4388,760,14.7,4897,720,16.4,2054,469,6.9,1445,385,4.8,64319,4127,(X),32118,1800,(X)
0500000US41003,"Benton County, Oregon",3281,970,8.8,1625,586,4.3,2084,637,5.6,3207,947,8.6,3152,845,8.4,6418,1041,17.2,4738,1048,12.7,6551,1133,17.5,3990,869,10.7,2332,669,6.2,70835,5994,(X),35237,2130,(X)
0500000US41005,"Clackamas County, Oregon",6771,1852,4.2,3820,1049,2.4,8260,1274,5.1,11272,2210,7.0,17441,2108,10.8,28604,2547,17.7,21274,2341,13.2,30255,2497,18.8,15715,1742,9.7,17883,2041,11.1,80294,4259,(X),41866,1470,(X)
0500000US41017,"Deschutes County, Oregon",5217,1540,6.8,1865,854,2.4,3765,1020,4.9,6538,2019,8.5,9327,2051,12.2,12658,2044,16.5,11724,1725,15.3,13546,1972,17.7,6068,1683,7.9,5820,1403,7.6,71643,5972,(X),37159,2219,(X)
0500000US41019,"Douglas County, Oregon",2382,811,5.2,1450,527,3.1,4581,1134,9.9,6579,1365,14.2,8859,1743,19.2,9240,1443,20.0,5660,1170,12.3,4556,1040,9.9,1846,674,4.0,1033,552,2.2,48585,3412,(X),26360,1552,(X)
0500000US41029,"Jackson County, Oregon",5859,1396,6.7,4214,1185,4.8,8273,1645,9.4,9036,2020,10.3,12674,1995,14.4,14980,1880,17.1,12510,1983,14.2,11707,1627,13.3,4283,951,4.9,4264,958,4.9,56450,3420,(X),30258,1458,(X)
0500000US41033,"Josephine County, Oregon",1760,647,5.0,1202,567,3.4,5375,1440,15.3,3686,1012,10.5,6314,1353,17.9,6973,1445,19.8,3689,1081,10.5,4221,1162,12.0,1077,480,3.1,909,401,2.6,47573,5399,(X),25958,1820,(X)
0500000US41035,"Klamath County, Oregon",1995,633,6.8,2018,661,6.9,3170,877,10.8,2666,732,9.1,3454,932,11.8,6632,1196,22.6,3473,1082,11.8,3819,986,13.0,1433,563,4.9,697,360,2.4,56348,5298,(X),28978,2885,(X)
0500000US41039,"Lane County, Oregon",9653,1605,6.2,7924,1467,5.1,15862,2034,10.2,15563,1935,10.0,21111,2152,13.6,27132,2070,17.4,20580,1845,13.2,22952,2129,14.7,7900,1256,5.1,7019,1188,4.5,57325,2404,(X),32333,1546,(X)
0500000US41043,"Linn County, Oregon",1750,674,3.5,1842,733,3.7,4906,1282,9.9,4903,974,9.9,6971,1366,14.1,8663,1562,17.5,7962,1266,16.1,8453,1404,17.1,2613,883,5.3,1344,630,2.7,61488,3018,(X),29151,1912,(X)
0500000US41047,"Marion County, Oregon",5126,1327,4.2,5243,1184,4.3,9153,1750,7.6,10805,1571,8.9,16267,2453,13.4,25051,2682,20.7,17080,1876,14.1,19351,2015,16.0,8537,1845,7.1,4448,1094,3.7,64306,2008,(X),28064,1149,(X)
0500000US41051,"Multnomah County, Oregon",19829,2518,5.9,11746,1978,3.5,21936,2768,6.5,22037,2037,6.5,38508,3432,11.4,58581,4566,17.3,42029,3439,12.4,60656,3853,18.0,28850,2627,8.5,33731,2742,10.0,72900,2475,(X),42438,1008,(X)
0500000US41053,"Polk County, Oregon",1530,582,4.9,1215,703,3.9,1973,637,6.3,2211,725,7.1,3496,985,11.2,5323,1176,17.0,3995,1053,12.8,7562,1501,24.2,2380,876,7.6,1539,594,4.9,72914,9499,(X),33108,2407,(X)
0500000US41059,"Umatilla County, Oregon",931,398,3.4,1258,665,4.6,3056,943,11.1,2532,941,9.2,3899,1085,14.2,4917,997,17.9,3740,1018,13.6,4279,1015,15.5,1433,516,5.2,1493,579,5.4,60425,6176,(X),26383,1888,(X)
0500000US41067,"Washington County, Oregon",9756,1927,4.4,5274,1213,2.4,10012,1737,4.5,13556,2179,6.1,19487,2484,8.7,39108,3999,17.5,32891,3355,14.8,41462,3149,18.6,25760,2427,11.6,25571,2980,11.5,85734,3162,(X),41814,1343,(X)
0500000US41071,"Yamhill County, Oregon",2039,803,5.6,1298,556,3.6,2208,632,6.1,2042,699,5.6,4229,1021,11.6,7416,1215,20.4,5559,1134,15.3,6817,1317,18.8,2971,833,8.2,1744,477,4.8,72904,4546,(X),31706,2770,(X)
0500000US42001,"Adams County, Pennsylvania",1001,322,2.6,1239,418,3.2,3615,937,9.3,3150,589,8.1,5122,876,13.2,6981,921,18.0,6742,914,17.4,6262,813,16.2,2596,590,6.7,1995,476,5.2,67715,4662,(X),32927,2056,(X)
0500000US42003,"Allegheny County, Pennsylvania",35633,3182,6.4,20212,2383,3.6,46430,3602,8.4,47406,3752,8.6,65659,4069,11.9,96813,4720,17.5,70530,4429,12.7,89010,3851,16.1,38501,2873,7.0,43664,2479,7.9,64871,1418,(X),41585,1013,(X)
0500000US42005,"Armstrong County, Pennsylvania",902,318,3.1,1665,441,5.7,3543,649,12.2,2384,515,8.2,4460,761,15.3,6566,990,22.6,3965,672,13.6,3664,718,12.6,1211,338,4.2,735,300,2.5,57636,3751,(X),30556,1837,(X)
0500000US42007,"Beaver County, Pennsylvania",3711,948,5.2,3374,905,4.8,6991,1377,9.9,6176,1163,8.7,10122,1284,14.3,12413,1320,17.5,9709,1174,13.7,10777,1340,15.2,4787,947,6.8,2685,631,3.8,60672,3120,(X),33121,1500,(X)
0500000US42011,"Berks County, Pennsylvania",7807,1449,5.0,4745,1061,3.1,11996,1620,7.8,11771,1433,7.6,21209,1906,13.7,27952,2379,18.1,21052,1948,13.6,29890,2585,19.3,10202,1498,6.6,8072,1152,5.2,67708,2892,(X),32252,1012,(X)
0500000US42013,"Blair County, Pennsylvania",3412,863,6.5,2507,816,4.8,5257,873,10.0,6153,1450,11.7,8358,1142,15.9,9162,1216,17.5,6612,1318,12.6,6914,1179,13.2,2654,875,5.1,1468,449,2.8,51004,3742,(X),29796,1615,(X)
0500000US42017,"Bucks County, Pennsylvania",7111,1660,3.0,4468,1199,1.9,16891,2119,7.0,13029,1718,5.4,20909,2316,8.7,33795,2764,14.1,31065,2957,12.9,48721,3209,20.3,28945,2424,12.0,35557,2364,14.8,93767,3193,(X),46940,1465,(X)
0500000US42019,"Butler County, Pennsylvania",4803,1171,6.2,2569,840,3.3,5392,945,6.9,5904,1173,7.6,8592,1534,11.0,12764,1284,16.4,10069,1325,12.9,14504,1742,18.6,5730,978,7.4,7593,1309,9.7,72262,4809,(X),39963,2105,(X)
0500000US42021,"Cambria County, Pennsylvania",4502,887,8.0,4008,931,7.1,6104,918,10.8,6114,1028,10.8,7919,1174,14.0,10305,1073,18.2,7797,1139,13.8,6563,1013,11.6,1857,613,3.3,1321,419,2.3,49076,3154,(X),27773,1237,(X)
0500000US42025,"Carbon County, Pennsylvania",984,565,3.6,933,503,3.4,2169,633,8.0,2675,700,9.9,3787,961,14.0,5112,1020,18.9,4349,1066,16.0,4534,996,16.7,1440,701,5.3,1124,563,4.1,61111,5077,(X),33959,3784,(X)
0500000US42027,"Centre County, Pennsylvania",3992,1379,6.8,2209,719,3.7,5937,1250,10.1,5190,1162,8.8,6470,1221,11.0,11419,1584,19.4,7298,956,12.4,8628,1510,14.6,3817,906,6.5,4003,998,6.8,60706,3993,(X),31470,2230,(X)
0500000US42029,"Chester County, Pennsylvania",6259,1753,3.2,3836,1307,2.0,8721,1810,4.5,9365,1432,4.8,14909,1878,7.7,29089,2981,15.1,22720,2339,11.8,34562,2396,17.9,23176,2209,12.0,40597,2472,21.0,102016,3677,(X),54791,1847,(X)
0500000US42033,"Clearfield County, Pennsylvania",1755,589,5.5,1995,523,6.2,3538,597,11.1,3976,1071,12.4,5936,925,18.6,6313,943,19.7,4157,768,13.0,3441,585,10.8,652,283,2.0,227,132,0.7,45643,3618,(X),24155,1746,(X)
0500000US42037,"Columbia County, Pennsylvania",2186,903,8.3,1457,565,5.6,1864,517,7.1,2787,682,10.6,3864,880,14.7,4772,793,18.2,3511,694,13.4,3570,738,13.6,1397,405,5.3,811,245,3.1,54570,6273,(X),29249,2047,(X)
0500000US42039,"Crawford County, Pennsylvania",1783,528,5.0,2030,499,5.7,3999,902,11.3,3938,760,11.1,6190,1051,17.5,6024,800,17.0,5742,968,16.2,3456,640,9.8,1563,569,4.4,662,268,1.9,49428,3765,(X),26318,1513,(X)
0500000US42041,"Cumberland County, Pennsylvania",3308,1125,3.2,2840,933,2.8,6329,1351,6.2,8815,1470,8.7,10793,1567,10.6,18342,2086,18.0,16498,1872,16.2,18977,1791,18.6,7498,1283,7.4,8423,1496,8.3,75391,2549,(X),39477,1643,(X)
0500000US42043,"Dauphin County, Pennsylvania",7522,1598,6.6,3146,1032,2.8,10704,1673,9.4,11124,1665,9.8,14242,2215,12.5,22424,2555,19.7,16051,1936,14.1,17092,1967,15.0,5710,1165,5.0,5890,1151,5.2,60733,2917,(X),33615,1684,(X)
0500000US42045,"Delaware County, Pennsylvania",10838,1787,5.2,6107,1206,2.9,14073,1841,6.7,18383,2230,8.8,21590,2294,10.3,30806,2697,14.7,26016,2373,12.4,35971,2891,17.2,18840,2037,9.0,26878,2214,12.8,77339,4322,(X),42089,1241,(X)
0500000US42049,"Erie County, Pennsylvania",8936,1626,8.1,5219,1195,4.7,13016,1563,11.8,10771,1547,9.8,14927,1598,13.6,20436,2101,18.6,14145,1749,12.8,15010,1490,13.6,3824,808,3.5,3844,903,3.5,51818,1845,(X),28502,1128,(X)
0500000US42051,"Fayette County, Pennsylvania",4185,826,7.6,4100,1114,7.5,6016,1159,10.9,6340,1064,11.5,7787,1191,14.2,8819,1242,16.0,6792,1237,12.4,7623,1080,13.9,1802,547,3.3,1491,604,2.7,48509,2743,(X),28732,2162,(X)
0500000US42055,"Franklin County, Pennsylvania",1736,751,2.9,1674,702,2.8,4927,1395,8.2,6390,1488,10.6,9213,1488,15.3,10864,1388,18.0,11261,1839,18.7,9574,1428,15.9,2630,679,4.4,1991,594,3.3,62484,4314,(X),31022,2004,(X)
0500000US42063,"Indiana County, Pennsylvania",1868,450,6.1,1731,574,5.6,3330,609,10.8,3190,756,10.4,4563,1029,14.9,5018,936,16.3,3617,679,11.8,5143,824,16.8,1652,447,5.4,592,241,1.9,51914,3503,(X),27281,1564,(X)
0500000US42069,"Lackawanna County, Pennsylvania",4923,1037,5.6,5111,1270,5.8,9879,1656,11.2,8379,1364,9.5,12452,1666,14.1,15330,1980,17.4,12782,1736,14.5,11497,1667,13.0,3650,723,4.1,4151,882,4.7,53826,3270,(X),30662,1300,(X)
0500000US42071,"Lancaster County, Pennsylvania",9641,1918,4.7,6686,1703,3.3,15192,2151,7.4,14505,2048,7.1,26639,2819,13.0,40743,2981,19.9,32756,2658,16.0,33734,2661,16.5,11567,1443,5.7,13238,1883,6.5,67376,2343,(X),33658,1313,(X)
0500000US42073,"Lawrence County, Pennsylvania",2715,590,7.3,2037,533,5.5,3526,770,9.5,4990,959,13.4,5146,945,13.8,6451,1008,17.3,5291,819,14.2,4287,841,11.5,1599,501,4.3,1240,408,3.3,50547,3852,(X),29689,1931,(X)
0500000US42075,"Lebanon County, Pennsylvania",2131,783,4.0,1887,620,3.5,4786,1116,8.9,6274,1166,11.6,5948,1071,11.0,11355,1543,21.1,7849,1175,14.6,7907,1247,14.7,3827,913,7.1,1897,732,3.5,61204,4171,(X),29629,1118,(X)
